question,answer
Mã quy tắc ứng xử áp dụng cho ai?,"Mã quy tắc ứng xử áp dụng cho thành viên cộng đồng và thành viên đội ngũ Clef trong tất cả các cộng đồng Clef trực tuyến, tại văn phòng Clef và tại tất cả sự kiện do Clef tổ chức."
Các nền tảng trực tuyến nào được đề cập trong mã quy tắc ứng xử?,"Các nền tảng trực tuyến được đề cập bao gồm nhưng không giới hạn ở IRC, hỗ trợ trò chuyện, nhóm Slack cộng đồng Clef, Twitter và Facebook."
Cộng đồng của chúng ta cam kết tạo môi trường bao gồm cho ai?,"Mọi người, bất kể chủng tộc, dân tộc, quốc tịch, tôn giáo, màu da, giới tính (có hoặc không có hành vi tình dục và bao gồm thai kỳ, xu hướng tình dục liên quan đến trạng thái chuyển giới/giới tính, và phân biệt giới tính), nguồn gốc quốc gia, tuổi, khuyết tật (thể chất hoặc tinh thần), thông tin di truyền, xu hướng tình dục, giới tính, tình trạng làm cha mẹ, tình trạng hôn nhân, và quan điểm chính trị cũng như biểu hiện giới tính, tinh thần."
Cộng đồng có bao gồm những người có khuyết tật tinh thần hay không?,"Có, cộng đồng bao gồm cả những người có khuyết tật tinh thần."
Tình trạng hôn nhân có được xem xét trong việc tạo môi trường bao gồm không?,"Có, tình trạng hôn nhân được xem xét trong việc tạo môi trường bao gồm."
Công ty có chính sách nào về việc đối xử với sự khác biệt về giới tính hay không?,Công ty tôn trọng sự đa dạng về giới tính và không phân biệt đối xử dựa trên giới tính hoặc biểu hiện giới tính.
Liệu việc đề cập đến sự khác biệt giữa nhân viên có thể gây ra cảm giác bị cô lập không?,"Việc đề cập đến sự khác biệt có thể khiến nhân viên cảm thấy bị cô lập, do đó cần cân nhắc kỹ khi nói về những điểm khác biệt này."
Công ty có chấp nhận hành vi quấy rối thành viên cộng đồng dưới bất kỳ hình thức nào không?,"Không, công ty không chấp nhận hành vi quấy rối thành viên cộng đồng dưới bất kỳ hình thức nào."
Những hành vi nào được coi là quấy rối theo chính sách của công ty?,"Quấy rối bao gồm những bình luận xúc phạm liên quan đến các nhóm được bảo vệ, hình ảnh tình dục trong không gian công cộng, gây sợ hãi cố ý, theo dõi, chụp ảnh hoặc ghi âm/ghi hình trái với sự đồng ý hợp lý, làm gián đoạn hoạt động một cách kéo dài, tiếp xúc vật lý không phù hợp, và sự chú ý tình dục không mong muốn."
Liệu hành vi quấy rối có cần được xác nhận là không mong muốn bởi người khác ngoài nạn nhân không?,"Không, hành vi quấy rối chỉ cần được xác nhận là không mong muốn bởi nạn nhân."
Những loại trò đùa nào bị coi là không phù hợp tại nơi làm việc?,"Trò đùa mang tính phân biệt giới tính, chủng tộc và những trò đùa gây xúc phạm khác đều bị coi là không phù hợp."
Chính sách của công ty về những trò đùa gây xúc phạm như thế nào?,Những trò đùa gây xúc phạm sẽ không được dung thứ dưới bất kỳ hình thức nào.
"Nếu tôi bị quấy rối, tôi nên liên hệ với ai?",Bạn nên liên hệ với B (b@getclef.com) hoặc một trong những người sáng lập khác ngay lập tức.
Những người vi phạm quy tắc về quấy rối sẽ bị xử lý như thế nào?,Những người vi phạm quy tắc về quấy rối có thể bị xử phạt hoặc loại bỏ khỏi không gian cộng đồng.
"Khi được yêu cầu ngừng hành vi quấy rối, tôi cần phải làm gì?","Khi được yêu cầu ngừng hành vi quấy rối, bạn cần phải tuân thủ ngay lập tức."
Chính sách khiếu nại của Clef nhằm mục đích gì?,"Chính sách khiếu nại của Clef nhằm tạo ra một môi trường làm việc an toàn, tự do khỏi những mối đe dọa đến sức khỏe, an toàn và hạnh phúc của người lao động."
Những hành vi nào bị coi là vi phạm chính sách an toàn và sức khỏe tại Clef?,"Những hành vi bị coi là vi phạm bao gồm quấy rối, phân biệt đối xử, vi phạm quy định về an toàn và sức khỏe, và bạo lực."
"Nếu tôi có vấn đề công việc cần thảo luận, tôi nên liên hệ với ai?","Bạn nên thảo luận với người sáng lập mà bạn báo cáo trực tiếp. Nếu không thoải mái, bạn có thể nói chuyện với bất kỳ người sáng lập nào."
Chính sách cửa mở của Clef có ý nghĩa gì?,"Chính sách cửa mở của Clef khuyến khích nhân viên báo cáo các vấn đề liên quan đến công việc. Bạn có thể thảo luận về bất kỳ câu hỏi, mối quan tâm, ý tưởng hoặc vấn đề nào liên quan đến công việc với người sáng lập mà bạn báo cáo trực tiếp, hoặc bất kỳ người sáng lập nào khác nếu bạn không cảm thấy thoải mái."
"Nếu tôi chứng kiến hành vi không phù hợp tại nơi làm việc, tôi có thể báo cáo cho ai?",Bạn có thể báo cáo cho B (b@getclef.com) hoặc bất kỳ người sáng lập nào của Clef.
Có cần phải báo cáo những vấn đề không được đề cập trong chính sách viết sẵn của công ty không?,"Có, chúng tôi khuyến khích nhân viên báo cáo bất kỳ khiếu nại nào tại nơi làm việc, kể cả những vấn đề không được đề cập trong chính sách viết sẵn."
"Khi có khiếu nại, ai sẽ quyết định cách xử lý?",Các nhà sáng lập sẽ họp và quyết định cách xử lý.
"Nếu một trong những nhà sáng lập là đối tượng của khiếu nại, ai sẽ quyết định cách xử lý?",Những nhà sáng lập còn lại sẽ quyết định cách xử lý.
Trong trường hợp nào sẽ có điều tra từ bên ngoài?,Bất kỳ báo cáo về hành vi quấy rối hoặc vi phạm nghiêm trọng của nhà sáng lập đều sẽ kích hoạt điều tra từ bên ngoài.
"Nếu tôi cảm thấy mình bị đối xử tiêu cực sau khi phàn nàn, tôi nên làm gì?",Bạn nên báo cáo ngay lập tức cho các nhà sáng lập.
Công ty có cho phép trả thù những nhân viên phàn nàn hay tham gia điều tra không?,Công ty sẽ không tham gia hoặc cho phép trả thù bất kỳ nhân viên nào phàn nàn hoặc tham gia điều tra một cách thiện chí.
"Hiện nay, Clef có bộ phận nào độc lập để xử lý khiếu nại không?","Hiện nay, Clef còn quá nhỏ để có một nhóm hoặc bộ phận độc lập có thể xử lý khiếu nại."
"Khi có khiếu nại liên quan đến các nhà sáng lập, họ sẽ làm gì?","Các nhà sáng lập sẽ cố gắng giữ nhau chịu trách nhiệm. Nếu cần thiết, họ sẽ mời một bên thứ ba tiến hành điều tra kỹ lưỡng và đề xuất biện pháp khắc phục."
Mục tiêu chính của chính sách về ma túy và rượu bia tại Clef là gì?,"Mục tiêu chính là tạo ra một môi trường làm việc an toàn, thoải mái và năng suất cho mọi người."
Chính sách này nhằm ngăn chặn điều gì?,"Chính sách này nhằm ngăn chặn và tránh tình trạng quấy rối, đồng thời đảm bảo môi trường làm việc cảm thấy an toàn."
Tại sao Clef lại quan tâm đến vấn đề ma túy và rượu bia trong công ty?,"Bởi vì ma túy và rượu bia có thể tạo ra một văn hóa quấy rối hoặc khiến một số nhân viên cảm thấy không an toàn, mặc dù chúng cũng có thể giúp tăng cường tình bạn và sự gắn kết giữa các nhân viên khác."
Trách nhiệm của nhân viên trong việc đảm bảo môi trường làm việc thoải mái và an toàn là gì?,Mỗi nhân viên có trách nhiệm đảm bảo rằng hành vi cá nhân của họ không làm ai cảm thấy bất thoải mái hoặc không an toàn.
Nhân viên sẽ bị xử lý như thế nào nếu vi phạm chính sách này?,"Nhân viên vi phạm chính sách có thể bị kỷ luật, bao gồm cả việc sa thải."
Khi nào được phép mang rượu bia vào văn phòng?,"Rượu bia có thể được mang vào văn phòng để tổ chức các sự kiện như thành công, sinh nhật hoặc các cột mốc khác, nhưng chỉ dưới dạng bia hoặc rượu vang."
Công ty Clef có mục tiêu gì khi theo dõi nhân viên?,Công ty Clef có mục tiêu theo dõi nhân viên ở mức tối thiểu để nhân viên cảm thấy chủ động trong không gian làm việc cá nhân và thoải mái tại văn phòng.
Trong trường hợp nào công ty có quyền kiểm tra tài sản công ty?,Công ty có quyền kiểm tra tài sản công ty nếu quản lý phát hiện nhân viên mang vũ khí đến nơi làm việc hoặc trộm cắp tài sản công ty.
Những tài sản nào của công ty có thể bị kiểm tra?,"Các tài sản của công ty như bàn làm việc, laptop và các thiết bị khác có thể bị kiểm tra."
Công ty có quyền tìm kiếm tài sản của công ty khi nào?,"Công ty có quyền tìm kiếm tài sản của công ty bất cứ lúc nào, mà không cần báo trước."
Nhân viên có quyền riêng tư trong không gian làm việc của mình không?,Nhân viên không có quyền riêng tư trong không gian làm việc của mình trên bất kỳ tài sản nào thuộc sở hữu của Clef.
"Nếu tôi dùng ổ khóa cho tài sản của công ty, tôi cần làm gì?","Nếu bạn dùng ổ khóa cho bất kỳ tài sản nào của công ty, bạn phải cung cấp một chìa khóa sao cho công ty."
Công ty có giám sát hoạt động email và internet của nhân viên không?,"Công ty không giám sát chủ động, nhưng có quyền và khả năng xem xét việc sử dụng email và internet của nhân viên để bảo vệ an toàn, sức khỏe của nhân viên và lợi ích của công ty."
Nhân viên có nên mong đợi sự riêng tư khi sử dụng email và internet của công ty không?,"Nhân viên không nên mong đợi sự riêng tư khi sử dụng email và internet của công ty, vì đây là tài nguyên của công ty và được quản lý theo chính sách công ty."
Tại sao công ty có quyền xem xét việc sử dụng email và internet của nhân viên?,"Công ty có quyền xem xét để bảo vệ an toàn, sức khỏe của nhân viên và bảo vệ tài sản, lợi ích của công ty."
Email gửi từ địa chỉ email Clef có thuộc sở hữu của ai?,Email gửi từ địa chỉ email Clef thuộc sở hữu của Clef.
Công ty có quyền truy cập và giám sát email của nhân viên không?,"Công ty có quyền truy cập, giám sát, đọc và/hoặc sao chép email của nhân viên bất cứ lúc nào, vì bất kỳ lý do nào."
Nhân viên có thể mong đợi sự riêng tư khi gửi email từ địa chỉ email Clef không?,"Nhân viên không nên mong đợi sự riêng tư cho bất kỳ email nào gửi từ địa chỉ email Clef, kể cả những email được đánh dấu là 'cá nhân' hoặc 'riêng tư'."
Email công ty có được sử dụng cho mục đích cá nhân hay không?,"Email công ty chủ yếu dành cho công việc chính thức của Công ty. Tuy nhiên, bạn có thể sử dụng để gửi một số tin nhắn cá nhân với điều kiện phải cẩn trọng về số lượng và loại tin nhắn."
Có quy định gì về việc sử dụng email cá nhân trong giờ làm việc không?,Bạn phải đảm bảo rằng việc sử dụng email cá nhân không ảnh hưởng đến công việc và hiệu suất làm việc của bạn.
Các quy tắc ứng xử có áp dụng cho việc sử dụng email không?,Tất cả các quy tắc ứng xử đều áp dụng cho việc sử dụng email.
